"","rab.all","rab.win.PA2","rab.win.PA3","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"ASV1742_Class_Alphaproteobacteria",-0.836971151211607,-1.29465098888458,1.1273423835643,2.44513178224804,6.80376339185685,0.326885009873205,0.365200000484553,0.00711168948689926,0.0170401750183948,0.00405996695391643,0.0101221735011548
"ASV1748_Family_CAG.826",-2.14614511423293,-2.45467089002673,-1.14834947569651,2.5069881136633,6.31839856065345,0.377674262574524,0.356928614796372,0.00300863386099101,0.00746993456732185,0.00537079415357874,0.0120639964999232
"ASV1812_Family_Anaerovoracaceae",-0.345092845594592,-0.581131664253155,0.249677659760923,1.00800140359517,5.46999918905443,0.164212768494581,0.420115977077785,0.153999863878993,0.228268243726941,0.0962954069394758,0.157232065159674
"ASV1815_Order_Treponematales",-2.73831989114675,-2.68497207255198,-2.85184235964587,-0.0198842765596483,5.28922416159289,-0.00270908655953418,0.498300339937677,0.39526166267293,0.486570039915348,0.542492513766009,0.624870407027935
"ASV1856_CAG.878.sp000432255.GB_GCA_000432255_1.",0.448528918988436,-0.42277200654739,2.29918230174113,2.0271174379865,5.55706795065538,0.318278233745757,0.35360000053376,0.010292559109185,0.0227535935671519,0.0015298181022974,0.00442537003551996
"ASV1878_Anaerofustis.stercorihominis_A.RS_GCF_005844425_1.",-1.2786408276167,-1.26632850409122,-1.31406732585485,-0.0772851266076904,4.97480309437735,-0.0132802173272959,0.494200000019336,0.602764003174871,0.689181367665248,0.648161329891963,0.723945702113151
"ASV1894_UBA4871.sp902809935.RS_GCF_902809935_1.",-1.5686940964356,-0.805426513431449,-2.78603022071475,-2.01870508455433,4.91002505066117,-0.364096066111614,0.328000000650286,0.00188406388286772,0.00490655010955049,0.000543859787720297,0.00151709011082687
"ASV1919_UBA1191.sp900066305.RS_GCF_902362435_1.",1.28490244745076,0.660665955916243,2.0813516991764,0.794519448161119,4.80665216077735,0.148896418698676,0.423515297201565,0.100998988798017,0.161489613269905,0.0618917633464975,0.112143748264977
"ASV1967_HGM11327.sp900759935.RS_GCF_900759935_1.",-1.5989581403739,-1.24103156938446,-2.26943051731124,-1.01785343148884,4.63034257800264,-0.195452720697301,0.402319536431168,0.112067344312873,0.167064704036762,0.0588793445060172,0.0952444439154147
"ASV1970_Phylum_Firmicutes_B",0.042009641767625,-0.406245379630591,1.21379381617521,0.938824171948129,5.31840032641494,0.163364115257031,0.422000000266485,0.148207747858841,0.219217255172658,0.0698488215547668,0.120990124774092
"ASV1976_CAAFZY01.sp900767645.RS_GCF_900767645_1.",-2.53612674499098,-2.67859290087707,-2.20136825133334,0.729609368649297,5.23260552091433,0.123248521512429,0.439200000205709,0.175928434655491,0.242545626249676,0.236335288135094,0.304228924523463
"ASV1986_NSJ.50.sp014385105.GB_GCA_014385105_1.",-0.362784506259804,-0.671655032200121,0.490461252300446,0.820345437365674,5.33286459409941,0.137941711488988,0.432513497529578,0.320558518112196,0.411252308117803,0.242607669259991,0.332625393805835
"ASV2023_Faecalicoccus.acidiformans.RS_GCF_014202635_1.",-1.90994581484486,-2.62516371666891,1.4861076725627,4.1542847134657,5.55774292401346,0.654260333537947,0.245950810979109,4.8244408308171e-06,2.0981608534496e-05,1.22342159127227e-07,6.28542938184084e-07
"ASV2064_Zag111.sp001899395.GB_GCA_001899395_1.",-2.53922956788671,-2.68426868326891,-2.18377998019574,0.989850490023352,5.49831078802718,0.1613503849047,0.415716856917719,0.103721107364802,0.159590866653728,0.209389343097064,0.275760721743001
"ASV2082_992a.sp001940245.RS_GCF_001940245_1.",-2.8095990159499,-2.68506954115596,-3.06023179346081,-0.36268225376102,4.58759754445392,-0.0667166825038294,0.467506498808987,0.469857342953291,0.557983071262922,0.4024511880968,0.480842774009848
"ASV2099_WRMH01.sp009777235.GB_GCA_009777235_1.",-0.522304043609104,-0.295161940734248,-1.01549747701843,-0.867931529516815,4.75581500667575,-0.153915283913918,0.422400000265051,0.209138753680133,0.290485822122619,0.121783815710129,0.185175977416693
"ASV2193_Mesosutterella.massiliensis.RS_GCF_001182045_1.",-2.81423926794745,-2.67853109005798,-3.08028090470868,-0.463114607141978,4.4298309124376,-0.0942245098445095,0.45470905834052,0.406767627040729,0.495112555944341,0.362730395933114,0.439828421850209
"ASV2215_RUG572.sp902802945.GB_GCA_902802945_1.",-1.78090387195611,-1.44208240061096,-2.41781286248729,-1.08509347553654,5.70191040846478,-0.174721393645668,0.412717456808665,0.155358601245495,0.226087915211691,0.11723949148814,0.172911353789659
"ASV2267_Oxalobacter.formigenes_B.RS_GCF_000158475_2.",0.804037211772204,-0.49030050511088,2.61118653233548,2.44419001192729,4.82934433064525,0.465875881348483,0.274200000945493,0.000133386845170414,0.000432657264770577,1.531117173885e-06,7.48563035175437e-06
"ASV2291_Class_Gammaproteobacteria",-1.80767285488745,-2.07265288848903,-0.934659708466152,2.20921340809423,6.28281432177242,0.324851926731026,0.372525495355292,0.012639339404118,0.0273190693616344,0.0121404610728731,0.0256556029693152
"ASV2301_Family_Peptostreptococcaceae",-2.81007546123541,-2.65277974496737,-3.13374939019368,-0.57248564832387,4.55797490074741,-0.110724119002174,0.444311137960332,0.306047649052593,0.388247979251156,0.296783652416412,0.369340436556404
"ASV2304_Brachybacterium.faecium.RS_GCF_000023405_1.",-2.54573780908246,-2.41108954081452,-2.81080108654971,-0.521342633238931,4.82601426058697,-0.0986401722849747,0.44511097798956,0.295649258656838,0.377300162116979,0.33553763296858,0.411127913464744
"ASV2309_Order_RFN20",-2.31509915469974,-2.54685834033214,-1.72743138453855,1.12865863830608,5.51565127875723,0.180542048341432,0.412717456808665,0.0580307478287066,0.0961967553297882,0.0804829825447046,0.123211086721166
"ASV2356_Sphaerochaeta_A.coccoides.RS_GCF_000208385_1.",-2.44146150101064,-2.69276992880197,-1.80745958924435,1.37103037554961,5.47466363872396,0.220449759920177,0.394721056155905,0.0428483885751381,0.0737189946642261,0.0567908012535919,0.0903966928847813
"ASV2441_Family_Eggerthellaceae",-1.84234864213824,-1.62305492923408,-2.28921342839069,-0.876729679041372,5.32512513632051,-0.141313401944899,0.430513897456643,0.253847454776903,0.338824672761875,0.252298603885645,0.330228093817113
"ASV2455_Nitratidesulfovibrio.sp011682075.RS_GCF_011682075_1.",-2.80952011057465,-2.68659121111229,-3.06636137700409,-0.308252921715585,4.3860401626428,-0.0616640441031473,0.467106578794341,0.408317090691047,0.494702657445762,0.383463773698474,0.45976574180999
"ASV2466_Genus_Hydrogenoanaerobacterium",-1.17960682668344,-1.27964077119136,-0.977261030802791,0.195968530708389,4.61699588158779,0.0384450009085606,0.480000000066773,0.553357349532867,0.641370319065981,0.599150017620395,0.677588413995648
"ASV2490_Phil1.sp002069725.GB_GCA_002069725_1.",-1.67011929705869,-1.43587486087258,-2.11658520237629,-0.651562807732797,4.78189161430832,-0.121456545752983,0.44131173785075,0.311151775253727,0.398597927336114,0.24227678055263,0.31749279832276
"ASV2648_QALA01.sp003343565.GB_GCA_003343565_1.",-2.27913254781903,-2.30282166378879,-2.22264863970411,0.22250036602002,5.18477263422697,0.0365712619617095,0.48210357934385,0.509184508336354,0.599351757272771,0.532058143084606,0.612882336032002
"ASV2651_Latilactobacillus.curvatus.RS_GCF_004101845_1.",-2.78160359449054,-2.62119927819151,-3.10805805395034,-0.463727522189579,4.40298549740042,-0.0926090166731718,0.449510098150369,0.342464492173477,0.426542169671514,0.311340895888975,0.383366672334247
"ASV2668_MWEH01.sp002070965.GB_GCA_002070965_1.",-2.59230856252346,-2.51498237845824,-2.75239827120958,-0.232869538429718,5.09690486171062,-0.037265238001607,0.479904019263229,0.546088529213401,0.637777787884051,0.51132154111643,0.593679719303756
"ASV2677_UBA9502.sp003480315.RS_GCF_003480315_1.",-2.61500379517508,-2.40668135592446,-3.00895368025691,-0.749272699301789,4.6868945680175,-0.146437769463947,0.430000000237998,0.230614153141507,0.305130930537109,0.225402364530841,0.291088949435038
"ASV2796_Family_Sediminispirochaetaceae",-2.64187069314793,-2.69244937204481,-2.54273182331886,0.365198965188473,5.01117837537139,0.0654301551406281,0.466400000112508,0.344490452471561,0.430229285473167,0.463505323856174,0.545001771598483
"ASV2797_Family_Dysgonomonadaceae",-2.35959892935736,-2.11658435287289,-2.82589899719935,-0.830690510793334,5.07444309111974,-0.139280538011869,0.425114977259841,0.281358693298472,0.366156173972209,0.221119549032462,0.290470178085331
"ASV2799_Traorella.massiliensis.RS_GCF_900104665_1.",-2.53214821246893,-2.63787686705427,-2.29920481074402,0.41077620706226,4.79209914821438,0.0722473160063549,0.464507098699145,0.400491009081679,0.488381185294738,0.395417192335132,0.476115102755766
"ASV2915_Proteus.sp001722135.RS_GCF_001722135_1.",-2.69110689249315,-2.455806929467,-3.14155530232633,-0.770079788537687,4.62711222003689,-0.141475385775249,0.426714657318134,0.182349786276917,0.249823997939696,0.1826780703887,0.242120921303738
"ASV2975_Order_Eubacteriales",-2.65615040629032,-2.41762336689754,-3.1179209820677,-0.751728901723524,4.42166073732672,-0.148997112794629,0.428600000242955,0.223211711445242,0.297091606956904,0.17697094195934,0.23585579415741
"ASV3030_Chlamydophila.felis.RS_GCF_000009945_1.",-2.49005881580816,-2.69115243155818,-1.97583571994053,1.05215359018857,5.30733477406631,0.176075290671804,0.413400000297594,0.0897536437407707,0.139734208553865,0.111001807603108,0.162778705184187
"ASV3033_RUG472.sp902765005.GB_GCA_902765005_1.",-2.11087329875155,-1.79254356187435,-2.73234514909791,-0.874170474639498,5.11702373576291,-0.152189894203224,0.426114777296272,0.199287880873104,0.273762046921333,0.132684136323183,0.189328540494288
"ASV3039_Family_UBA1829",-2.50390298174152,-2.5464721358831,-2.41474637407632,0.250320368648388,4.84481282211418,0.0436761418918782,0.475200000082871,0.511302481017813,0.60231256185143,0.506044315966157,0.589197869297499
"ASV3058_Family_CAG.312",-1.30647784335449,-2.09080162206567,1.69664845484187,3.39776814638858,5.18582559403052,0.581233319102752,0.250149971115556,3.01934660953679e-05,0.000108136887803961,1.62153755132943e-07,8.36609758706297e-07
"ASV3067_Genus_Nitrosomonas",-1.98160637549445,-1.97385869322561,-1.99643959176916,-0.180496579304772,4.73173459992226,-0.0313693740468002,0.484503099431809,0.534569623262854,0.624957870002619,0.557296553600732,0.63829825184779
"ASV3093_DTU089.sp002069015.GB_GCA_002069015_1.",-2.53945840730349,-2.685990089141,-2.17846177851461,0.886275071179027,5.46338800983396,0.141384591889142,0.431913617507695,0.110879054708804,0.16749999327757,0.189839555107846,0.255237930680179
"ASV3110_UBA7862.sp002500135.GB_GCA_002500135_1.",-2.29986197170704,-2.51565467095555,-1.75440672568585,1.14812663481045,5.43367721788513,0.185106459320963,0.417600000282335,0.0907663188162082,0.140345621408851,0.0930659040629542,0.140648543860981
"ASV3126_Succiniclasticum.ruminis.RS_GCF_900112895_1.",-1.944378920727,-1.64175088709264,-2.54417707633472,-0.89891326450492,5.69321494968099,-0.149242646184445,0.421515697128744,0.197063657913133,0.273492385723019,0.157545623502351,0.219581563279825
"ASV3174_Staphylococcus.arlettae.RS_GCF_002902345_1.",-1.61255665461838,-1.08105875547652,-2.54597859556005,-1.6939702404422,5.20227946005962,-0.292078365215758,0.371000000460664,0.015881202952154,0.0316065988192904,0.0113807627352079,0.0228042555549509
"ASV3195_UMGS1071.sp900548305.GB_GCA_900548305_1.",-2.50300756933897,-2.18236571389772,-3.08144285177021,-1.0121414456538,4.86312191367735,-0.182920568332293,0.409400000312252,0.0770483541043524,0.121577175296947,0.0834126116316515,0.125183770169443
"ASV3224_MARSEILLE.P3954.sp900604345.RS_GCF_900604345_1.",-1.95265663740039,-2.10387999935345,-1.56101522611297,0.657435903902493,4.92406240016313,0.122007653464136,0.438912217763117,0.336900068203786,0.424545579729989,0.259681032113087,0.337717355174444
"ASV3293_Facklamia_A.tabacinasalis.RS_GCF_005864045_1.",-2.4239629450361,-2.15666256723022,-2.93519187195259,-0.879356384920333,4.90498943613515,-0.156455217205977,0.424600000257182,0.18738933196294,0.257948979300887,0.146229591063952,0.202107814299652
"ASV3317_Lenti.01.sp002347655.GB_GCA_002347655_1.",-1.93484032004106,-1.39072585085967,-2.87474713290361,-1.64230725054687,4.94808311167265,-0.293808067594877,0.360127974910741,0.0207537615622785,0.0397261487383666,0.00814197753995868,0.0170629856794475
"ASV3348_Ruminococcus_C.callidus.RS_GCF_000468015_1.",-2.38651677024272,-2.66312059064981,-1.61874947948195,1.65861496760531,5.46000631589838,0.274302759962753,0.379924015621541,0.0332572182080204,0.0577303244749167,0.0281039825817068,0.0490260524383707
"ASV3367_Family_Butyricicoccaceae",-2.67167009983874,-2.62545945508102,-2.77547385291293,0.00392424672773828,4.906896222223,0.000713183459111156,0.499800000000667,0.525512331351988,0.616409244036496,0.544551865147287,0.625776855162157
"ASV3380_Family_Paludibacteraceae",-2.12914261388986,-1.82278926028892,-2.71466709062682,-0.963710337786948,4.92661785609114,-0.167421678102429,0.41811637700501,0.189133881203227,0.262270241732351,0.130873635882977,0.186464864522137
"ASV3431_UBA2834.sp004561445.GB_GCA_004561445_1.",-2.61262981279853,-2.59542542237459,-2.64598132355692,0.0967658473429696,4.73869770590502,0.0187357214781271,0.489502099615079,0.507574571718158,0.598351896161914,0.553597708028284,0.634585261138774
"ASV3500_NSJ.63.sp014384805.GB_GCA_014384805_1.",-1.29259013900013,-1.41168116566884,-1.00421197424133,0.356516149890335,4.65409010551511,0.065632041427625,0.466200000113184,0.501580266932905,0.591377690976397,0.466124700483153,0.551986783269176
"ASV3513_Genus_Lysinibacillus",-2.60535668077152,-2.70603198516154,-2.38343946179734,0.569924549003307,4.75243695194267,0.102561697326933,0.448710258121126,0.359048988325406,0.445603625826276,0.359205432650858,0.439434005888958
"ASV3579_Genus_14.2",-2.39916315122614,-2.61248775591569,-1.87860658126334,0.958534774980486,5.29600704116033,0.155166130453258,0.420515897092343,0.0935074652982301,0.146453805643893,0.131941399317035,0.188253628981118
"ASV3581_Bact.08.sp001897515.GB_GCA_001897515_1.",-2.18098305802216,-1.92808499276713,-2.65036550115855,-0.739706890020853,4.84780490453772,-0.135518367879944,0.436200000216186,0.22984232752402,0.304671082340539,0.181600467749633,0.246170746197432
"ASV3631_Collinsella.ihuae.RS_GCF_900046475_1.",-2.57420531526281,-2.55549400708735,-2.61295715944175,-0.1075622208748,5.18752150995861,-0.0157304524581824,0.492501499725051,0.569951948766417,0.657375773482683,0.548722153716548,0.629372516441148
"ASV3747_Phylum_Proteobacteria",-2.59705910929173,-2.3481522560038,-3.07582620450326,-0.816076160448764,4.84998332885862,-0.141258224343439,0.423715257208849,0.140476666978316,0.200387856149085,0.160336236183582,0.216109272979085
"ASV3751_Christensenella.minuta.RS_GCF_003628755_1.",-2.18153233979165,-1.93045140768866,-2.66966023685715,-0.763369249305775,4.64713967664696,-0.145653253700268,0.426600000250056,0.223239170617998,0.297772370225078,0.163232286990579,0.22300754719301
"ASV3758_Syntrophomonas_B.zehnderi.RS_GCF_000983115_1.",-2.24569679662226,-2.02374934603018,-2.66401693551232,-0.732245416214898,4.35339795602213,-0.137755328984988,0.426914617325422,0.274885598761713,0.353745540421327,0.197098535643319,0.260467915612483
"ASV3797_Leuconostoc.lactis.GB_GCA_014651235_1.",-2.68249955073443,-2.69139225689374,-2.66359166110619,0.0907388391105499,4.67113849840416,0.0191124253232137,0.490301939644404,0.504911135122902,0.594313376912509,0.526094482402361,0.608044659978949
"ASV3848_CAG.127.sp900319515.GB_GCA_014337155_1.",-2.59977460920437,-2.61754147158071,-2.55689434401784,0.263101411114503,5.08306828458774,0.044665356087683,0.475800000080856,0.434003703320551,0.521163719420853,0.490937623447732,0.573958200631157
"ASV3880_Porphyromonas.loveana.RS_GCF_003096695_1.",-2.35786537282695,-2.16330942691174,-2.73986121638345,-0.496039048723083,5.00083990665101,-0.0914278493812049,0.455508898369783,0.39403633580129,0.482303532440125,0.321940476319493,0.399150764833549
"ASV3974_Genus_Brevibacterium",-2.49062723111923,-2.21961644902386,-2.9874998156392,-0.845442863408767,4.84940760706787,-0.158231590490848,0.422200000265768,0.13676567703505,0.197621278464186,0.126781535082657,0.179804225083144
"ASV4031_WQXH01.sp009784425.GB_GCA_009784425_1.",-2.78618159153667,-2.62361320437539,-3.1228715429577,-0.5054285858943,4.46847462949367,-0.10115623453081,0.445600000183505,0.351108630945693,0.434039354113717,0.301541272646324,0.373357293242453
"ASV4053_CAG.145.sp002320005.GB_GCA_002320005_1.",-2.3325060111455,-2.01492326462558,-2.92842682364736,-0.977010895025196,4.75423651070995,-0.182703534492697,0.41120000030564,0.158356882825585,0.222506481386777,0.108332813078322,0.157424503010413
"ASV4070_Family_UBA660",-2.13867593504143,-2.42587037181235,-1.4189978123409,1.39569313160437,5.60239729608424,0.229778081184568,0.391400000379923,0.051703251367331,0.0884557862198756,0.0467144714019239,0.0789979849356481
"ASV4072_Jeotgalicoccus.aerolatus.RS_GCF_014635205_1.",-2.47429580866401,-2.1990360564063,-2.98428736458732,-0.896512902030647,4.83976978220216,-0.165530711266818,0.414800000292493,0.164669745867787,0.229161692990763,0.14503167502662,0.199173303029654
"ASV4115_HOT.345.sp013333605.GB_GCA_013333605_2.",-2.12393565180053,-1.78381570245895,-2.76255902485442,-1.01993715116152,4.8750228471429,-0.180804733161444,0.41471705688136,0.107456569775136,0.160829346378674,0.0759052583791012,0.115698229874081
"ASV4172_NSJ.53.sp014384795.GB_GCA_014384795_1.",-1.89156391188004,-1.55237967329227,-2.54949085089779,-0.978224276685764,4.51835163436384,-0.18901392415036,0.409118176677892,0.132939118634105,0.193738165567154,0.0738645269097784,0.114179543207835
"ASV4182_Family_Burkholderiaceae",-2.30576195750708,-2.28663121472001,-2.34552703836979,0.166423672734057,4.93766487186643,0.0314063820252415,0.486702659512445,0.543706780815446,0.633183836648615,0.556295438931581,0.638803861559367
"ASV4318_RF16.sp900321605.GB_GCA_900321605_1.",-2.35178159590698,-2.18810755049448,-2.68500886730967,-0.499350762359752,5.18784753967249,-0.0841793601592312,0.458800000138272,0.471185154409653,0.563356880267913,0.394861225680554,0.47900176173311
"ASV4442_D5.sp014385025.GB_GCA_014385025_1.",-2.18819450895041,-2.19620620976775,-2.17076989706684,0.0221028535251717,4.66632653410197,0.00446009280415794,0.498200000006,0.544278898306795,0.634612876702866,0.567808769877809,0.649315643858916
"ASV4467_NSJ.40.sp014384705.GB_GCA_014384705_1.",-1.90801079016893,-1.94995877965951,-1.81267367993412,0.0772438477547261,4.55521354993014,0.0151511496796666,0.492301539717719,0.554959086112698,0.642649138109292,0.578970268858087,0.659194831548838
"ASV4545_F082.sp001603665.GB_GCA_001603665_1.",-2.14738372265766,-1.7991422407111,-2.81376212244527,-1.06271878134699,5.24830502894632,-0.185601011120417,0.404000000332248,0.144893823384118,0.209167291587789,0.0918107363147487,0.136427082759737
"ASV4613_F23.D06.sp902771655.GB_GCA_902771655_1.",-2.02557731904592,-1.77236764195982,-2.5288464753527,-0.820948211819278,5.09983018719299,-0.140364623649745,0.432800000228121,0.250701468918603,0.33018821719269,0.196059824237273,0.264153598682963
"ASV4733_MWCQ01.sp002070105.GB_GCA_002070105_1.",-2.59833916037727,-2.56879077284612,-2.66891184669089,-0.0950297590922808,4.51268974794153,-0.0187821594524122,0.490000000033347,0.528903606325125,0.617501602807289,0.536445151301975,0.617189141708186
"ASV4741_Pradoshia.eiseniae.RS_GCF_002946355_1.",-2.64660501186327,-2.6655622163785,-2.60314426282532,0.150398527078807,4.7243254593403,0.0273001680820373,0.487200000042695,0.509349127650983,0.597359979639464,0.521667650038077,0.603775179694323
"ASV4798_Clostridium_P.perfringens.RS_GCF_000013285_1.",-2.73302715181477,-2.65307916927787,-2.9124558308902,-0.175694953913692,4.74700291359062,-0.0291275946246294,0.483903219409819,0.55044244569042,0.638987776535766,0.509869004222856,0.590345765999002
"ASV4908_Ureaplasma.urealyticum.RS_GCF_000169535_1.",-2.68868968043519,-2.58391118437796,-2.89323413926261,-0.265158587492054,4.72389075689834,-0.0512031403520979,0.474600000084885,0.483820219379355,0.57477301328753,0.458558012236339,0.541242347121438
"ASV4910_Furfurilactobacillus.siliginis.RS_GCF_001437435_1.",-2.73519381031316,-2.525520438433,-3.13978983032487,-0.618512801099533,4.56422319084304,-0.117307360730868,0.4386000002078,0.245468966086744,0.322381001425824,0.213063467131956,0.27902610525718
"ASV4931_Order_Erysipelotrichales",-2.80071923046838,-2.6400154485899,-3.12210110148589,-0.560223601240335,4.41978625688668,-0.104411727415845,0.447800000175917,0.352139305357257,0.437018935170524,0.311002173112653,0.383979398881355
"ASV4970_UBA2730.sp900320505.GB_GCA_900320505_1.",-2.72400863118069,-2.52122295844471,-3.12336854601125,-0.700581418576308,4.47341428153379,-0.129213377830354,0.430400000236584,0.295588475588104,0.377127761252134,0.246729980845574,0.314949015380966
"ASV5006_PeH17.sp000435055.GB_GCA_000435055_1.",-2.50328219594497,-2.30245777981311,-2.90333922404251,-0.638134321522312,4.70856533428232,-0.118410661516893,0.441711657865359,0.343908398538034,0.430315611966342,0.273003442629778,0.346003498459468
"ASV5023_Fibrobacter.sp900177705.RS_GCF_900177705_1.",-1.97311817103478,-1.65416707719214,-2.58012108158786,-0.87158434601374,5.24773264607952,-0.150325929139119,0.422515497165151,0.181724791642013,0.254575701995817,0.127146737170927,0.183782996254665
"ASV5101_Genus_UBA1232",-2.6978823121849,-2.64712182214006,-2.80935819854493,-0.0912520856505274,4.78935724277834,-0.0181756517135441,0.492200000026006,0.536878852690806,0.628199690484893,0.530622209515282,0.612308409530447
"ASV5111_Slackia_A.piriformis.RS_GCF_000296445_1.",-2.72740082165677,-2.66869399231875,-2.85590507327766,-0.196395153721689,4.61488049377669,-0.0368772180803697,0.48250349935851,0.496384911435973,0.58855807869127,0.495856400128727,0.58001518714023
"ASV5182_Genus_Sphingomonas",-2.74091685869513,-2.57827484812862,-3.06333840105433,-0.572313282969978,4.6323372991883,-0.107361840647736,0.446400000180744,0.284489199621661,0.364768658112806,0.28943268415942,0.360671437839483
"ASV5250_Genus_Corynebacterium",-2.66469473648524,-2.46394309682727,-3.05365476601759,-0.665314513090776,4.6557558473515,-0.120030898816117,0.437000000213388,0.283277758220917,0.36568279191239,0.240339432884419,0.309423936479208
"ASV5408_Methanomassiliicoccus.luminyensis.RS_GCF_000308215_1.",-2.75721650199018,-2.5727081067992,-3.12404158338479,-0.575438860166823,4.49083039455225,-0.113104601879444,0.442111577879968,0.303749859481538,0.387801138749403,0.260953910141344,0.331548911882573
"ASV5552_UBA9732.sp902781545.GB_GCA_902781545_1.",-2.68283253840761,-2.6820973433626,-2.68498637266108,-0.00976919261422626,4.73446284255598,-0.00165020196230544,0.499200000002666,0.519864359863607,0.608110929433762,0.535212641409069,0.616923815940966
"ASV5592_Class_Negativicutes",-2.69910970350322,-2.69009598271191,-2.72367395440955,0.0399557255615823,5.01482667938542,0.0080481560975367,0.496100779857024,0.480470264848602,0.569617806206314,0.553220072254953,0.633115593236559
"ASV5605_2011.GWC2.44.17.sp001029695.GB_GCA_001029695_1.",-2.7413812650492,-2.69105825855817,-2.84753508398444,-0.0660746616347945,4.64165758460198,-0.0125858796416559,0.494000000020003,0.536759359091407,0.625405684688896,0.531601282703864,0.611944829165899
"ASV5722_UBA9506.sp003506415.GB_GCA_014384785_1.",-2.53468779559775,-2.47240282402613,-2.65819886386121,-0.101276281822978,4.70071907070447,-0.0178100789510138,0.489000000036684,0.51774955665512,0.608722214146094,0.513112857417884,0.595211565238471
"ASV5815_Syner.03.sp002839185.GB_GCA_002839185_1.",-2.43932496853224,-2.15607447759441,-2.97844698305683,-0.911599040251525,4.57302932932763,-0.16835814627834,0.416516696946812,0.210526453425197,0.282560537082909,0.140002128307478,0.194133354510517
"ASV5917_Domibacillus.enclensis.RS_GCF_900156125_1.",-2.67418206230268,-2.68654627674559,-2.64726119607626,0.218715277327758,4.68484633637849,0.0412547645612732,0.480303939277887,0.524361903498633,0.614626334522179,0.539497434966124,0.620784707484196
"ASV5941_Massilibacteroides.vaginae.RS_GCF_900178525_1.",-2.47611126596858,-2.247568209071,-2.920671045603,-0.651067805852433,4.57103810618784,-0.127385602116792,0.438800000207103,0.254892948575957,0.334606770338061,0.206226998848213,0.272017539743404
"ASV6008_CAG.417.sp902791625.GB_GCA_902791625_1.",-2.59946113312101,-2.49254133316208,-2.82433974653754,-0.254564289246865,4.58340938015469,-0.0500030669012753,0.475704859109337,0.506369432151827,0.594438107054245,0.481320646401724,0.562243007702057
"ASV6047_Cellulosilyticum.lentocellum.RS_GCF_000178835_2.",-2.71748502310488,-2.57926087661586,-2.99049843514433,-0.417149890946964,4.55047669082006,-0.080568916466943,0.456908618420999,0.404654126832579,0.493560522517647,0.381341369975498,0.459264548396807
"ASV6073_Family_Rhodocyclaceae",-2.63199475869443,-2.45555991749717,-2.97893780183702,-0.626154798603054,4.59374823614912,-0.117699235980046,0.441511697858055,0.344590410327919,0.42707683851298,0.295062631324767,0.36519722234688
"ASV6085_CACXMZ01.sp902768975.GB_GCA_902768975_1.",-2.57298101752715,-2.48967440000521,-2.74655342126602,-0.208053328630112,4.64975708434278,-0.0394317661670333,0.478904219226586,0.508123345854499,0.596928841594354,0.479959520332406,0.560594615925158
"ASV6116_Pseudomonas_A.stutzeri_AE.RS_GCF_000327065_1.",-2.80391283339425,-2.64448283689058,-3.10899317067135,-0.478954884492568,4.4777989395749,-0.0910325891943886,0.453200000157379,0.359200216116829,0.442992158526954,0.326338105336384,0.398332896829936
"ASV6120_Genus_Glutamicibacter",-2.76744079293971,-2.68512843990141,-2.92805084956254,-0.217900926421232,4.55051154262236,-0.042775209129443,0.476504699138647,0.504938470694701,0.59509635871383,0.500030463680332,0.579136245557544
"ASV6169_CAG.115.sp900768705.RS_GCF_900768705_1.",-2.75646075248425,-2.67994695403674,-2.90687836012395,-0.250903646023983,4.46141987635566,-0.0518899051502106,0.472105578977458,0.475913555565507,0.565943776864829,0.468282086730199,0.548377616773269
"ASV6178_Saccharimonas.sp010202265.RS_GCF_010202265_1.",-2.77388589820132,-2.67421197133882,-2.97849337361806,-0.287200843935579,4.43921837858333,-0.0555271875615978,0.470000000100361,0.45267548629258,0.540995416818476,0.440078773828973,0.518568329901262
"ASV6267_Pyramidobacter.sp002007215.RS_GCF_002007215_1.",-2.51924507554795,-2.27033352276328,-2.99509764329674,-0.687663241496365,4.62359579642574,-0.129065400186883,0.429314137412894,0.249558576640107,0.326036019575436,0.184107700745294,0.245673791301351
"ASV6284_Succinivibrio.dextrinosolvens_B.RS_GCF_900116345_1.",-2.68304054088841,-2.56977781588358,-2.90226913676181,-0.302801718536753,4.75668847417101,-0.0521595333003937,0.471905618970132,0.548630550429864,0.637882173370893,0.476968720659606,0.560502308415311
"ASV6556_Genus_Snodgrassella",-2.58018827693626,-2.40091891504604,-2.92723724987923,-0.569627854174072,4.61198669015918,-0.102187834130473,0.453800000155326,0.342905370664958,0.428020684326596,0.301127288918899,0.376017961680396
"ASV6717_Family_Enterococcaceae",-2.6781322102131,-2.57725303533933,-2.88183010310478,-0.323335543020913,4.52884452245973,-0.0634269528498158,0.464107178684501,0.469505751741501,0.558658510261743,0.46134577096298,0.541796573548645
"ASV6757_Pelistega.sp009833965.RS_GCF_009833965_1.",-2.54661529437063,-2.27560388404489,-3.04790090819234,-0.786852036262025,4.48069283522851,-0.146281122378515,0.425114977259841,0.181657653305102,0.250035153883758,0.128743890421151,0.180274667692225
"ASV6777_Endomicrobium.sp009778965.GB_GCA_009778965_1.",-2.52202288429664,-2.32584937427884,-2.91131436794566,-0.530910879929579,4.60109840463736,-0.106932359366575,0.446800000179364,0.343017945205447,0.427517408214582,0.282068048840196,0.353792463946425
